PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	052,9,24,8035,5,0,28,30,17,7465,0,0,121,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	053,1,0,1563,2,17,4,2,1,944,0,0,12,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	054,13,0,2544,5,0,8,23,14,3988,2,0,36,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	055,18,0,5637,2,3,8,19,5,4096,1,0,93,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	056,5,0,394,5,0,4,15,0,689,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	057,10,0,555,4,0,1,16,0,814,0,0,6,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	058,4,3,768,1,0,0,3,0,693,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	059,4,14,1704,1,0,4,8,1,973,0,0,25,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	060,7,15,3528,1,6,5,17,1,1939,0,0,31,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	061,13,0,1080,4,0,21,14,0,1731,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	062,14,8,9628,2,2,19,35,32,6435,4,0,143,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	063,11,0,860,1,0,0,10,1,997,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	064,2,0,664,0,0,1,8,0,805,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	065,3,1,573,0,3,17,31,0,994,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	066,3,0,301,0,0,0,11,0,479,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	08,	067,5,2,1343,0,0,1,8,3,1894,0,0,14,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	002,0,7299,294341,0,0,1205,0,0,5552,0,0,26773,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	003,0,10711,477106,0,0,2305,0,0,4210,0,0,45320,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	004,0,1695,156942,0,0,812,0,0,1524,0,0,12260,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	005,0,20998,552647,0,0,3984,0,0,5961,0,0,59176,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	006,0,8470,239932,0,0,1659,0,0,4045,0,0,24347,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	007,0,21973,727626,0,2180,7797,0,0,9333,0,0,91437,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	008,0,3390,127962,0,0,1155,0,0,574,0,0,13511,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	009,0,1604,52470,0,0,452,0,0,325,0,0,6199,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	010,0,9816,418908,0,0,2656,0,0,6781,0,0,50826,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	011,0,3614,123504,0,0,1326,0,0,898,0,0,25843,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	012,0,9355,391891,0,0,380,0,0,2854,0,0,38284,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	013,0,2675,170232,0,0,1615,0,0,1256,0,0,33327,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	014,0,4242,503628,0,0,429,0,0,8933,0,0,50806,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	015,0,7220,494272,0,464,1866,0,0,20700,0,0,60778,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	016,0,4104,509192,0,0,886,0,0,13967,0,0,38713,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	09,	017,0,8960,270700,0,0,1272,0,0,3420,0,0,30665,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	001,0,14,4619,0,8,10,0,16,5505,0,0,151,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	002,0,0,212,0,2,0,0,2,475,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	003,0,0,126,0,0,0,0,0,495,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	004,0,22,2953,0,20,22,0,96,3964,0,0,1100,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	005,342,6368,196569,4,882,311,698,1270,78000,168,0,23605,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	006,0,0,509,0,0,0,0,0,1172,0,0,82,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	007,0,2947,117762,0,806,182,0,732,41279,0,0,8601,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	008,0,22,5252,0,37,14,0,44,5622,0,0,137,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	009,0,0,833,0,3,3,0,2,1421,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	010,0,0,787,0,0,0,0,0,1574,0,0,23,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	011,0,1,480,0,0,2,0,0,1282,0,0,65,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	012,0,814,26028,0,163,35,0,121,11791,0,0,2365,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	013,0,39,3188,0,2,9,0,12,3349,0,0,34,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	014,0,0,457,0,6,0,0,1,1187,0,0,41,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	015,0,0,1810,0,29,4,0,8,2557,0,0,52,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	016,0,33,1578,0,16,1,0,17,2227,0,0,70,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	017,0,1,2937,0,1,7,0,0,3491,0,0,40,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	018,0,2,2213,0,6,1,0,4,2786,0,0,44,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	019,0,0,0,0,0,0,0,0,0,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	020,0,6,1396,0,4,4,0,8,2222,0,0,288,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	021,0,1,880,0,11,1,0,3,1508,0,0,17,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	022,0,70,4429,0,8,16,0,5,3788,0,0,197,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	023,0,39,5080,0,38,11,0,123,4653,0,0,374,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	024,0,17,1473,0,3,3,0,7,2237,0,0,53,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	025,0,0,253,0,0,0,0,0,673,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	026,0,3,706,0,46,0,0,49,1830,0,0,426,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	027,0,0,190,0,0,0,0,0,424,0,0,8,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	028,0,8,1655,0,3,8,0,0,2715,0,0,24,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	029,0,0,0,0,0,0,0,0,0,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	030,0,0,0,0,0,0,0,0,0,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	031,0,0,0,0,0,0,0,0,0,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	032,0,74,7800,0,26,15,0,76,8944,0,0,151,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	033,0,10,1018,0,0,11,0,0,1476,0,0,53,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	034,0,25,11026,0,13,1,0,5,6851,0,0,1104,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	035,0,1,1659,0,1,4,0,32,2985,0,0,27,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	036,0,28,2532,0,1,5,0,31,1845,0,0,126,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	037,0,0,737,0,1,3,0,6,709,0,0,9,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	038,0,30,3472,0,15,7,0,58,3225,0,0,186,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	10,	039,0,36,4414,0,14,3,0,21,6575,0,0,136,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	11,	001,44,28,11848,2,25,268,96,10,10871,27,0,5552,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	11,	002,54,75,19474,4,125,315,122,9,12377,66,0,6774,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	11,	003,147,316,29943,4,167,598,275,22,16081,135,0,11610,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	11,	004,53,23,9923,2,50,244,126,25,8069,28,0,3899,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	11,	005,55,39,11022,5,107,281,148,5,6979,39,0,5489,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	11,	006,29,0,141,4,0,7,19,0,216,1,0,21,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	11,	007,310,1414,123666,30,453,2066,900,83,40252,309,0,37223,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	11,	008,28,23,7693,3,5,176,68,8,7208,12,0,3757,Cifras Definitivas
